DATE,NPIV
2018-06-23 5:30,853.1148326
2018-06-23 6:30,853.8378458
2018-06-23 7:30,855.2392396
2018-06-23 8:30,853.475853
2018-06-23 9:30,850.5137341
2018-06-23 10:30,853.7179203
2018-06-23 11:30,851.7112419
2018-06-23 12:30,855.3656658
2018-06-23 13:30,856.2656811
2018-06-23 14:30,862.3544091
2018-06-23 15:30,868.0113461
2018-06-23 16:30,873.0560585
2018-06-23 17:30,879.8324857
2018-06-23 18:30,882.2017509
2018-06-23 19:30,881.2041814
2018-06-23 20:30,882.9772113
2018-06-23 21:30,884.1218882
2018-06-23 22:30,882.6612775
2018-06-23 23:30,881.9462503
2018-06-24 0:30,881.3813673
2018-06-24 1:30,884.9067194
2018-06-24 2:30,880.5341767
2018-06-24 3:30,878.8777415
2018-06-24 4:30,872.428187
2018-06-24 5:30,869.1973496
2018-06-24 6:30,866.9618821
2018-06-24 7:30,860.9949525
2018-06-24 8:30,856.9745939
2018-06-24 9:30,854.7152363
2018-06-24 10:30,855.4021585
2018-06-24 11:30,852.8034795
2018-06-24 12:30,855.8135146
2018-06-24 13:30,860.9125813
2018-06-24 14:30,865.8521601
2018-06-24 15:30,872.7461194
2018-06-24 16:30,876.4310322
2018-06-24 17:30,883.4940503
2018-06-24 18:30,885.4640791
2018-06-24 19:30,887.2671022
2018-06-24 20:30,890.4439388
2018-06-24 21:30,894.0299344
2018-06-24 22:30,896.0412816
2018-06-24 23:30,899.0067652
2018-06-25 0:30,898.1186657
2018-06-25 1:30,895.4056269
2018-06-25 2:30,893.2493483
2018-06-25 3:30,892.323632
2018-06-25 4:30,888.3498266
2018-06-25 5:30,885.3626616
2018-06-25 6:30,883.9770498
2018-06-25 7:30,878.9274
2018-06-25 8:30,877.1623356
2018-06-25 9:30,871.8757515
2018-06-25 10:30,861.4896359
2018-06-25 11:30,857.657458
2018-06-25 12:30,853.4190646
2018-06-25 13:30,853.7492293
2018-06-25 14:30,851.0142531
2018-06-25 15:30,849.7789703
2018-06-25 16:30,845.3223761
2018-06-25 17:30,840.9706308
2018-06-25 18:30,836.9445578
2018-06-25 19:30,834.9391139
2018-06-25 20:30,833.8696751
2018-06-25 21:30,831.7541804
2018-06-25 22:30,831.4058439
2018-06-25 23:30,830.429457
2018-06-26 0:30,824.9695629
2018-06-26 1:30,824.5640145
2018-06-26 2:30,827.9076725
2018-06-26 3:30,826.8576987
